sleeve,symbol,side,entry_time,exit_time,entry,exit,stop,target,qty,gross,fees,funding,pnl,r,reason,bars_held,risk_frac
trend_pullback,ETHUSDT,1,2026-09-03 16:00:00+00:00,2026-09-04 12:00:00+00:00,2516.5032,2432.6299669011455,2433.116590219189,inf,0.5996166546574977,-50.291787446043706,1.4837913364958661,0.24700874575836132,-52.02258752829794,-1.0404517505659587,stop,5,0.005
trend_pullback,BTCUSDT,1,2026-09-09 08:00:00+00:00,2026-09-09 20:00:00+00:00,79261.8492,77821.86963745754,77837.43712488252,inf,0.034919590988623316,-50.28349735595941,2.7426496063879604,0.13956839563250656,-53.16571535797988,-1.0688748708119589,stop,3,0.005
trend_pullback,ETHUSDT,1,2026-09-11 16:00:00+00:00,2026-09-13 12:00:00+00:00,2558.5216020000003,2463.7268924311556,2464.219736378431,inf,0.5246349916777546,-49.73262166574596,1.3174236485397528,0.20989819208019128,-51.2599435063659,-1.0360974028706018,stop,11,0.005
trend_pullback,BTCUSDT,1,2026-09-14 08:00:00+00:00,2026-09-15 08:00:00+00:00,77869.5708,76702.90210441356,76496.74565898356,inf,0.03587197233419505,-41.85070717124829,2.772409735827619,0.3934711368332904,-45.0165880439092,-0.914117651854413,stop,6,0.005
trend_pullback,ETHUSDT,1,2026-09-14 04:00:00+00:00,2026-09-15 12:00:00+00:00,2512.492398,2440.226331431281,2440.714474326146,inf,0.6856949358367285,-49.55247587901052,1.6980270756973725,0.07573306295227444,-51.32623601766017,-1.0428397656130715,stop,8,0.005
trend_pullback,BTCUSDT,1,2026-09-18 04:00:00+00:00,2026-09-23 16:00:00+00:00,77364.56982,83653.78290171557,75617.22035087642,inf,0.02790312722384743,175.4887127569951,2.246457790684185,2.5155678937272934,170.72668707258364,3.501617961787341,stop,33,0.005
trend_pullback,ETHUSDT,1,2026-09-17 16:00:00+00:00,2026-09-23 16:00:00+00:00,2469.9638939999995,2644.313482062987,2387.8936886077613,inf,0.5938335893617508,103.53464168318655,1.5185148456095399,1.9826257382512058,100.0335010993258,2.0525568257002016,stop,36,0.005
